StationName,Long,Lat,ModuleName,ModuleType,,,
VT BEMOSS Lab,-77.1168753,38.8716687,Indoor,Indoor,,,
Timestamp,Timezone : America/New_York,Temperature,Humidity,CO2,Noise,Pressure,TemperatureF
1434649014,6/18/15 13:36,23.5,69,244,54,1009,74.3
1434649316,6/18/15 13:41,23.4,71,234,53,1008.7,74.12
1434649619,6/18/15 13:46,23.4,71,229,51,1008.6,74.12
1434649922,6/18/15 13:52,23.5,71,235,53,1008.7,74.3
1434650225,6/18/15 13:57,23.5,71,237,54,1008.5,74.3
1434650526,6/18/15 14:02,23.5,69,238,60,1008.4,74.3
1434650829,6/18/15 14:07,23.5,70,237,54,1008.4,74.3
1434651132,6/18/15 14:12,23.4,71,236,53,1008.4,74.12
1434651435,6/18/15 14:17,23.4,71,240,52,1008.3,74.12
1434651738,6/18/15 14:22,23.5,71,227,51,1008.3,74.3
1434652041,6/18/15 14:27,23.5,71,242,55,1008.3,74.3
1434652343,6/18/15 14:32,23.5,69,242,59,1008.3,74.3
1434652646,6/18/15 14:37,23.5,70,238,55,1008.2,74.3
1434652948,6/18/15 14:42,23.4,71,246,53,1008.3,74.12
1434653250,6/18/15 14:47,23.4,72,233,53,1008.2,74.12
1434653554,6/18/15 14:52,23.5,72,244,53,1008.2,74.3
1434653856,6/18/15 14:57,23.5,72,243,52,1008,74.3
1434654158,6/18/15 15:02,23.6,71,247,60,1007.9,74.48
1434654461,6/18/15 15:07,23.5,70,245,55,1007.7,74.3
1434654763,6/18/15 15:12,23.5,71,237,52,1007.7,74.3
1434655066,6/18/15 15:17,23.5,72,239,52,1007.6,74.3
1434655368,6/18/15 15:22,23.5,72,239,51,1007.3,74.3
1434655671,6/18/15 15:27,23.6,72,246,51,1007.1,74.48
1434655973,6/18/15 15:32,23.6,70,251,64,1006.9,74.48
1434656276,6/18/15 15:37,23.5,70,248,55,1007,74.3
1434656579,6/18/15 15:42,23.5,71,224,54,1007,74.3
1434656881,6/18/15 15:48,23.5,72,249,52,1006.9,74.3
1434657183,6/18/15 15:53,23.5,72,256,52,1006.8,74.3
1434657486,6/18/15 15:58,23.6,72,244,55,1006.5,74.48
1434657789,6/18/15 16:03,23.6,70,250,64,1006.5,74.48
1434658091,6/18/15 16:08,23.5,71,251,53,1006.3,74.3
1434658392,6/18/15 16:13,23.5,72,246,53,1006.2,74.3
1434658695,6/18/15 16:18,23.5,73,256,52,1006.1,74.3
1434658999,6/18/15 16:23,23.6,73,255,54,1006.1,74.48
1434659301,6/18/15 16:28,23.6,71,246,61,1006.1,74.48
1434659603,6/18/15 16:33,23.5,70,255,57,1006.2,74.3
1434659905,6/18/15 16:38,23.5,71,250,53,1006.1,74.3
1434660208,6/18/15 16:43,23.5,72,255,54,1005.7,74.3
1434660511,6/18/15 16:48,23.5,73,265,54,1005.9,74.3
1434660814,6/18/15 16:53,23.6,73,264,53,1005.9,74.48
1434661116,6/18/15 16:58,23.6,73,269,54,1006.3,74.48
1434661418,6/18/15 17:03,23.6,70,259,58,1006.7,74.48
1434661720,6/18/15 17:08,23.5,71,255,56,1006.6,74.3
1434662022,6/18/15 17:13,23.5,72,268,53,1007.1,74.3
1434662325,6/18/15 17:18,23.5,73,258,53,1007.7,74.3
1434662628,6/18/15 17:23,23.5,73,264,53,1008.3,74.3
1434662930,6/18/15 17:28,23.6,73,269,54,1008,74.48
1434663233,6/18/15 17:33,23.6,73,265,55,1007.1,74.48
1434663535,6/18/15 17:38,23.7,73,268,53,1007.1,74.66
1434663838,6/18/15 17:43,23.7,73,265,52,1006.7,74.66
1434664140,6/18/15 17:49,23.8,73,277,55,1006.4,74.84
1434664442,6/18/15 17:54,23.7,70,271,57,1006.3,74.66
1434664745,6/18/15 17:59,23.6,71,274,54,1006.5,74.48
1434665048,6/18/15 18:04,23.5,72,282,53,1006.5,74.3
1434665351,6/18/15 18:09,23.5,73,265,53,1006.6,74.3
1434665652,6/18/15 18:14,23.5,73,269,52,1006.5,74.3
1434665955,6/18/15 18:19,23.5,73,281,51,1006.9,74.3
1434666258,6/18/15 18:24,23.6,73,269,52,1006.7,74.48
1434666560,6/18/15 18:29,23.6,73,276,52,1006.6,74.48
1434666864,6/18/15 18:34,23.7,73,274,52,1007,74.66
1434667167,6/18/15 18:39,23.7,72,280,52,1007,74.66
1434667469,6/18/15 18:44,23.7,70,282,57,1007.1,74.66
1434667771,6/18/15 18:49,23.6,71,278,55,1006.6,74.48
1434668075,6/18/15 18:54,23.5,72,271,53,1007,74.3
1434668378,6/18/15 18:59,23.5,72,273,51,1006.7,74.3
1434668679,6/18/15 19:04,23.5,72,280,52,1006.7,74.3
1434668982,6/18/15 19:09,23.5,72,278,52,1006.8,74.3
1434669285,6/18/15 19:14,23.5,72,276,53,1006.7,74.3
1434669587,6/18/15 19:19,23.5,72,291,53,1006.5,74.3
1434669889,6/18/15 19:24,23.6,72,287,51,1006.5,74.48
1434670192,6/18/15 19:29,23.6,72,296,52,1006.4,74.48
1434670494,6/18/15 19:34,23.7,72,291,53,1006.5,74.66
1434670797,6/18/15 19:39,23.7,70,285,56,1006.1,74.66
1434671099,6/18/15 19:44,23.5,70,290,54,1006.2,74.3
1434671402,6/18/15 19:50,23.4,71,284,52,1006.3,74.12
1434671704,6/18/15 19:55,23.4,72,296,52,1006.3,74.12
1434672007,6/18/15 20:00,23.4,72,277,51,1006,74.12
1434672310,6/18/15 20:05,23.4,72,285,51,1006.2,74.12
1434672612,6/18/15 20:10,23.4,72,282,52,1006.2,74.12
1434672914,6/18/15 20:15,23.5,72,291,52,1006.3,74.3
1434673216,6/18/15 20:20,23.5,72,293,52,1006.2,74.3
1434673520,6/18/15 20:25,23.5,72,297,52,1006.3,74.3
1434673822,6/18/15 20:30,23.6,72,300,52,1006.5,74.48
1434674125,6/18/15 20:35,23.6,72,308,51,1006.4,74.48
1434674427,6/18/15 20:40,23.7,72,306,53,1006.4,74.66
1434674729,6/18/15 20:45,23.6,69,300,56,1006.4,74.48
1434675031,6/18/15 20:50,23.5,70,300,53,1006.7,74.3
1434675334,6/18/15 20:55,23.4,71,300,51,1006.5,74.12
1434675636,6/18/15 21:00,23.4,72,309,51,1006.3,74.12
1434675940,6/18/15 21:05,23.4,72,301,52,1006.5,74.12
1434676242,6/18/15 21:10,23.4,72,316,51,1006.4,74.12
1434676544,6/18/15 21:15,23.4,72,304,52,1006.4,74.12
1434676846,6/18/15 21:20,23.5,72,315,52,1006.5,74.3
1434677149,6/18/15 21:25,23.5,72,315,50,1006.6,74.3
1434677451,6/18/15 21:30,23.5,72,320,52,1006.8,74.3
1434677754,6/18/15 21:35,23.6,72,321,52,1006.9,74.48
1434678056,6/18/15 21:40,23.6,72,322,52,1006.7,74.48
1434678358,6/18/15 21:45,23.6,72,326,52,1006.8,74.48
1434678661,6/18/15 21:51,23.6,70,315,56,1006.6,74.48
1434678963,6/18/15 21:56,23.5,71,325,53,1006.6,74.3
1434679266,6/18/15 22:01,23.4,71,315,52,1006.6,74.12
1434679568,6/18/15 22:06,23.4,72,318,51,1006.7,74.12
1434679871,6/18/15 22:11,23.4,72,322,52,1006.5,74.12
1434680174,6/18/15 22:16,23.4,72,329,52,1006.7,74.12
1434680476,6/18/15 22:21,23.4,72,326,52,1006.6,74.12
1434680779,6/18/15 22:26,23.5,72,322,52,1006.7,74.3
1434681082,6/18/15 22:31,23.5,72,319,52,1006.7,74.3
1434681383,6/18/15 22:36,23.5,72,321,52,1006.6,74.3
1434681686,6/18/15 22:41,23.5,72,324,52,1006.7,74.3
1434681988,6/18/15 22:46,23.6,72,319,51,1006.6,74.48
1434682291,6/18/15 22:51,23.6,72,310,52,1006.7,74.48
1434682594,6/18/15 22:56,23.7,72,316,54,1006.6,74.66
1434682896,6/18/15 23:01,23.6,70,312,55,1006.7,74.48
1434683199,6/18/15 23:06,23.5,71,298,52,1006.8,74.3
1434683501,6/18/15 23:11,23.4,72,306,51,1006.8,74.12
1434683804,6/18/15 23:16,23.4,72,320,52,1006.9,74.12
1434684105,6/18/15 23:21,23.4,72,310,51,1007,74.12
1434684408,6/18/15 23:26,23.4,72,313,51,1007.2,74.12
1434684710,6/18/15 23:31,23.4,72,312,51,1007.3,74.12
1434685013,6/18/15 23:36,23.5,72,311,52,1007.2,74.3
1434685315,6/18/15 23:41,23.5,72,307,52,1007.2,74.3
1434685617,6/18/15 23:46,23.5,72,293,52,1007.1,74.3
1434685920,6/18/15 23:52,23.5,72,299,52,1007.4,74.3
1434686223,6/18/15 23:57,23.6,72,299,52,1007.4,74.48
1434686525,6/19/15 0:02,23.6,72,303,52,1007.3,74.48
1434686827,6/19/15 0:07,23.7,72,291,53,1007.3,74.66
1434687130,6/19/15 0:12,23.6,70,295,56,1007.3,74.48
1434687432,6/19/15 0:17,23.5,70,294,53,1007.3,74.3
1434687734,6/19/15 0:22,23.4,72,289,52,1007.3,74.12
1434688036,6/19/15 0:27,23.4,72,290,51,1007.4,74.12
1434688339,6/19/15 0:32,23.3,73,280,52,1007.5,73.94
1434688641,6/19/15 0:37,23.4,73,293,52,1007.4,74.12
1434688944,6/19/15 0:42,23.4,73,284,52,1007.4,74.12
1434689246,6/19/15 0:47,23.4,73,287,52,1007.3,74.12
1434689548,6/19/15 0:52,23.4,73,286,50,1007.3,74.12
1434689852,6/19/15 0:57,23.5,73,286,52,1007.4,74.3
1434690153,6/19/15 1:02,23.5,73,280,52,1007.4,74.3
1434690456,6/19/15 1:07,23.5,72,270,52,1007.5,74.3
1434690758,6/19/15 1:12,23.5,73,270,52,1007.5,74.3
1434691062,6/19/15 1:17,23.5,72,278,52,1007.5,74.3
1434691364,6/19/15 1:22,23.5,72,281,52,1007.3,74.3
1434691667,6/19/15 1:27,23.6,72,271,52,1007.4,74.48
1434691970,6/19/15 1:32,23.6,72,274,51,1007.2,74.48
1434692272,6/19/15 1:37,23.6,73,281,51,1007.2,74.48
1434692574,6/19/15 1:42,23.6,72,275,52,1007.1,74.48
1434692877,6/19/15 1:47,23.6,72,275,51,1007.2,74.48
1434693179,6/19/15 1:52,23.6,72,270,52,1008.3,74.48
1434693483,6/19/15 1:58,23.7,72,262,52,1008.1,74.66
1434693786,6/19/15 2:03,23.7,72,266,52,1008.2,74.66
1434694088,6/19/15 2:08,23.7,72,270,52,1008.1,74.66
1434694390,6/19/15 2:13,23.7,72,272,51,1008,74.66
1434694694,6/19/15 2:18,23.7,72,275,51,1008.1,74.66
1434694996,6/19/15 2:23,23.7,72,260,51,1008,74.66
1434695298,6/19/15 2:28,23.7,72,272,51,1008.1,74.66
1434695601,6/19/15 2:33,23.7,72,259,52,1008,74.66
1434695904,6/19/15 2:38,23.7,72,266,51,1007.6,74.66
1434696207,6/19/15 2:43,23.7,72,265,52,1007.5,74.66
1434696511,6/19/15 2:48,23.7,72,257,52,1007.5,74.66
1434696813,6/19/15 2:53,23.7,71,264,52,1007.4,74.66
1434697115,6/19/15 2:58,23.7,71,256,52,1007.3,74.66
1434697417,6/19/15 3:03,23.7,71,248,51,1007.3,74.66
1434697720,6/19/15 3:08,23.7,71,246,50,1007.3,74.66
1434698022,6/19/15 3:13,23.7,71,246,52,1007.2,74.66
1434698325,6/19/15 3:18,23.7,71,244,51,1007.2,74.66
1434698628,6/19/15 3:23,23.7,71,247,52,1007.2,74.66
1434698931,6/19/15 3:28,23.7,71,244,52,1007.3,74.66
1434699233,6/19/15 3:33,23.7,71,238,51,1007.4,74.66
1434699536,6/19/15 3:38,23.7,71,249,52,1007.2,74.66
1434699838,6/19/15 3:43,23.7,71,240,52,1007.2,74.66
1434700141,6/19/15 3:49,23.7,70,235,51,1007.1,74.66
1434700443,6/19/15 3:54,23.6,70,250,52,1006.9,74.48
1434700746,6/19/15 3:59,23.7,70,234,51,1006.8,74.66
1434701049,6/19/15 4:04,23.6,70,244,50,1006.9,74.48
1434701351,6/19/15 4:09,23.6,70,231,52,1006.8,74.48
1434701654,6/19/15 4:14,23.6,70,223,51,1006.8,74.48
1434701956,6/19/15 4:19,23.6,70,229,52,1006.9,74.48
1434702259,6/19/15 4:24,23.6,70,226,52,1006.9,74.48
1434702562,6/19/15 4:29,23.6,70,226,51,1007,74.48
1434702865,6/19/15 4:34,23.6,70,235,52,1007,74.48
1434703168,6/19/15 4:39,23.6,70,237,51,1007,74.48
1434703471,6/19/15 4:44,23.6,70,239,51,1007,74.48
1434703772,6/19/15 4:49,23.6,70,231,52,1006.7,74.48
1434704075,6/19/15 4:54,23.6,70,235,51,1006.9,74.48
1434704378,6/19/15 4:59,23.6,70,225,51,1006.8,74.48
1434704680,6/19/15 5:04,23.6,70,240,52,1006.9,74.48
1434704983,6/19/15 5:09,23.6,70,231,50,1006.9,74.48
1434705285,6/19/15 5:14,23.6,70,225,52,1006.9,74.48
1434705588,6/19/15 5:19,23.6,70,232,52,1007,74.48
1434705891,6/19/15 5:24,23.6,70,219,51,1006.8,74.48
1434706194,6/19/15 5:29,23.6,70,235,52,1007,74.48
1434706496,6/19/15 5:34,23.5,70,233,52,1006.9,74.3
1434706799,6/19/15 5:39,23.5,70,229,52,1006.9,74.3
1434707101,6/19/15 5:45,23.5,70,220,52,1007,74.3
1434707404,6/19/15 5:50,23.5,70,221,52,1007,74.3
1434707706,6/19/15 5:55,23.5,70,228,52,1007.1,74.3
1434708009,6/19/15 6:00,23.5,69,227,52,1007.2,74.3
1434708311,6/19/15 6:05,23.5,70,231,52,1007.3,74.3
1434708614,6/19/15 6:10,23.5,70,226,52,1007.2,74.3
1434708917,6/19/15 6:15,23.5,70,236,52,1007.3,74.3
1434709219,6/19/15 6:20,23.5,70,237,51,1007.2,74.3
1434709522,6/19/15 6:25,23.5,70,230,52,1007.3,74.3
1434709825,6/19/15 6:30,23.5,69,229,52,1007.3,74.3
1434710127,6/19/15 6:35,23.5,70,225,52,1007.3,74.3
1434710429,6/19/15 6:40,23.5,69,235,52,1007.4,74.3
1434710731,6/19/15 6:45,23.5,69,231,52,1007.4,74.3
1434711034,6/19/15 6:50,23.5,69,232,52,1007.4,74.3
1434711336,6/19/15 6:55,23.5,69,234,52,1007.6,74.3
1434711639,6/19/15 7:00,23.5,69,228,52,1007.5,74.3
1434711941,6/19/15 7:05,23.5,69,231,52,1007.6,74.3
1434712243,6/19/15 7:10,23.5,69,226,52,1007.5,74.3
1434712546,6/19/15 7:15,23.5,69,238,52,1007.5,74.3
1434712848,6/19/15 7:20,23.5,69,244,53,1007.7,74.3
1434713151,6/19/15 7:25,23.5,69,245,53,1007.7,74.3
1434713453,6/19/15 7:30,23.6,69,236,53,1007.8,74.48
1434713756,6/19/15 7:35,23.6,69,236,53,1007.7,74.48
1434714059,6/19/15 7:40,23.6,69,233,52,1007.8,74.48
1434714362,6/19/15 7:46,23.6,69,233,52,1007.9,74.48
1434714664,6/19/15 7:51,23.6,69,233,53,1008,74.48
1434714967,6/19/15 7:56,23.6,69,223,53,1008,74.48
1434715269,6/19/15 8:01,23.6,69,236,53,1007.9,74.48
1434715571,6/19/15 8:06,23.6,69,242,53,1007.9,74.48
1434715874,6/19/15 8:11,23.7,69,239,53,1008,74.66
1434716176,6/19/15 8:16,23.7,69,227,53,1007.9,74.66
1434716479,6/19/15 8:21,23.7,69,226,52,1007.8,74.66
1434716782,6/19/15 8:26,23.7,69,228,51,1008,74.66
1434717084,6/19/15 8:31,23.7,69,233,52,1008,74.66
1434717387,6/19/15 8:36,23.7,69,234,52,1007.9,74.66
1434717689,6/19/15 8:41,23.7,69,235,53,1007.9,74.66
1434717992,6/19/15 8:46,23.7,69,229,52,1008,74.66
1434718294,6/19/15 8:51,23.7,69,227,52,1008.1,74.66
1434718596,6/19/15 8:56,23.7,67,226,59,1008.1,74.66
1434718899,6/19/15 9:01,23.5,68,226,53,1008.1,74.3
1434719202,6/19/15 9:06,23.4,69,219,54,1008.2,74.12
1434719504,6/19/15 9:11,23.4,69,220,52,1008.4,74.12
1434719807,6/19/15 9:16,23.4,70,211,50,1008.5,74.12
1434720109,6/19/15 9:21,23.4,70,213,52,1008.4,74.12
1434720411,6/19/15 9:26,23.4,70,215,52,1008.4,74.12
1434720714,6/19/15 9:31,23.4,70,219,52,1008.5,74.12
1434721016,6/19/15 9:36,23.5,70,216,51,1008.7,74.3
1434721319,6/19/15 9:41,23.5,69,219,50,1008.3,74.3
1434721621,6/19/15 9:47,23.5,69,223,52,1008.6,74.3
1434721924,6/19/15 9:52,23.5,69,222,52,1008.5,74.3
1434722227,6/19/15 9:57,23.6,69,214,51,1008.6,74.48
1434722528,6/19/15 10:02,23.6,69,217,52,1008.5,74.48
1434722831,6/19/15 10:07,23.6,67,215,57,1008.5,74.48
1434723134,6/19/15 10:12,23.5,69,216,53,1008.6,74.3
1434723437,6/19/15 10:17,23.4,69,212,52,1008.6,74.12
1434723740,6/19/15 10:22,23.4,69,210,50,1008.5,74.12
1434724043,6/19/15 10:27,23.4,69,231,53,1008.6,74.12
1434724346,6/19/15 10:32,23.4,69,227,52,1008.6,74.12
1434724649,6/19/15 10:37,23.5,69,236,52,1008.7,74.3
1434724951,6/19/15 10:42,23.5,68,236,52,1008.8,74.3
1434725254,6/19/15 10:47,23.5,68,247,53,1008.7,74.3
1434725557,6/19/15 10:52,23.6,68,267,53,1008.6,74.48
1434725859,6/19/15 10:57,23.6,67,244,53,1008.7,74.48
1434726162,6/19/15 11:02,23.6,67,245,51,1008.8,74.48
1434726464,6/19/15 11:07,23.6,67,238,52,1008.8,74.48
1434726767,6/19/15 11:12,23.6,65,253,61,1008.7,74.48
1434727070,6/19/15 11:17,23.5,66,255,58,1008.8,74.3
1434727374,6/19/15 11:22,23.4,66,259,55,1008.8,74.12
1434727676,6/19/15 11:27,23.4,67,260,50,1008.8,74.12
1434727979,6/19/15 11:32,23.4,67,267,51,1008.7,74.12
1434728282,6/19/15 11:38,23.4,66,268,57,1008.6,74.12
1434728584,6/19/15 11:43,23.4,65,261,56,1008.6,74.12
1434728887,6/19/15 11:48,23.3,66,262,53,1008.7,73.94
1434729189,6/19/15 11:53,23.3,67,262,51,1008.6,73.94
1434729491,6/19/15 11:58,23.3,67,261,52,1008.7,73.94
1434729795,6/19/15 12:03,23.3,67,265,53,1008.7,73.94
1434730098,6/19/15 12:08,23.4,67,263,51,1008.9,74.12
1434730400,6/19/15 12:13,23.4,65,256,60,1008.7,74.12
1434730644,6/19/15 12:17,23.3,64,271,57,1008.7,73.94
1434730811,6/19/15 12:20,23.3,66,254,56,1008.6,73.94
1434731114,6/19/15 12:25,23.2,67,278,64,1008.8,73.76
1434731416,6/19/15 12:30,23.2,67,266,76,1008.8,73.76
1434731720,6/19/15 12:35,22.9,65,259,69,1008.7,73.22
1434732022,6/19/15 12:40,22.3,63,250,76,1008.7,72.14
1434732324,6/19/15 12:45,21.7,64,243,69,1008.5,71.06
1434732626,6/19/15 12:50,21.5,67,235,76,1008.6,70.7
1434732780,6/19/15 12:53,21.5,68,231,80,1008.7,70.7
1434733081,6/19/15 12:58,21.7,69,236,66,1008.6,71.06
1434733383,6/19/15 13:03,21.7,68,239,59,1008.6,71.06
1434733686,6/19/15 13:08,21.7,70,233,52,1008.6,71.06
1434733989,6/19/15 13:13,21.8,71,232,58,1008.5,71.24
1434734291,6/19/15 13:18,22.1,71,249,68,1008.6,71.78
1434734594,6/19/15 13:23,22.3,71,246,73,1008.4,72.14
1434734896,6/19/15 13:28,22.6,71,246,68,1008.5,72.68
1434735199,6/19/15 13:33,22.9,70,257,67,1008.5,73.22
1434735501,6/19/15 13:38,23.1,70,257,51,1008.5,73.58
1434735804,6/19/15 13:43,23.3,70,255,51,1008.4,73.94
1434736107,6/19/15 13:48,23.5,70,262,51,1008.3,74.3
1434736409,6/19/15 13:53,23.6,69,278,65,1008.3,74.48
1434736712,6/19/15 13:58,23.8,69,270,73,1008.2,74.84
1434737015,6/19/15 14:03,23.9,69,269,52,1008.3,75.02
1434737317,6/19/15 14:08,24,69,274,51,1008.3,75.2
1434737620,6/19/15 14:13,24.1,68,277,51,1008.4,75.38
1434737923,6/19/15 14:18,24.2,68,271,50,1008.2,75.56
1434738225,6/19/15 14:23,24.3,68,276,51,1008.3,75.74
1434738528,6/19/15 14:28,24.4,67,277,51,1008.4,75.92
1434738830,6/19/15 14:33,24.5,67,286,56,1008.2,76.1
1434739132,6/19/15 14:38,24.5,67,284,67,1008.2,76.1
1434739435,6/19/15 14:43,24.5,66,286,66,1008,76.1
1434739737,6/19/15 14:48,24.6,66,290,63,1008,76.28
1434740040,6/19/15 14:54,24.6,66,292,58,1008,76.28
1434740342,6/19/15 14:59,24.7,66,288,64,1008,76.46
1434740645,6/19/15 15:04,24.8,66,311,62,1007.9,76.64
1434740948,6/19/15 15:09,24.8,65,295,58,1008,76.64
1434741250,6/19/15 15:14,24.9,65,291,59,1007.9,76.82
1434741553,6/19/15 15:19,24.9,65,303,60,1007.9,76.82
1434741855,6/19/15 15:24,25,65,298,62,1007.9,77
1434742158,6/19/15 15:29,25,65,289,60,1007.9,77
1434742460,6/19/15 15:34,25.1,65,293,57,1007.9,77.18
1434742763,6/19/15 15:39,25.1,64,303,51,1007.9,77.18
1434743065,6/19/15 15:44,25.1,64,306,50,1007.9,77.18
1434743367,6/19/15 15:49,25.2,64,307,50,1007.8,77.36
1434743670,6/19/15 15:54,25.2,64,310,51,1007.9,77.36
1434743973,6/19/15 15:59,25.2,63,315,50,1007.8,77.36
1434744276,6/19/15 16:04,25.3,63,313,50,1007.8,77.54
1434744578,6/19/15 16:09,25.3,63,307,51,1007.9,77.54
1434744881,6/19/15 16:14,25.3,63,303,50,1007.8,77.54
1434745183,6/19/15 16:19,25.4,63,313,57,1007.8,77.72
1434745486,6/19/15 16:24,25.4,63,313,64,1007.7,77.72
1434745787,6/19/15 16:29,25.1,61,303,62,1007.7,77.18
1434746090,6/19/15 16:34,24.6,63,301,64,1007.8,76.28
1434746392,6/19/15 16:39,24.5,64,299,57,1007.8,76.1
1434746695,6/19/15 16:44,24.6,64,296,57,1007.7,76.28
1434746997,6/19/15 16:49,24.5,62,299,63,1007.7,76.1
1434747300,6/19/15 16:55,23.9,62,289,63,1007.5,75.02
1434747604,6/19/15 17:00,23.6,65,271,58,1007.5,74.48
1434747906,6/19/15 17:05,23.5,66,271,63,1007.6,74.3
1434748208,6/19/15 17:10,23.5,64,271,64,1007.4,74.3
1434748510,6/19/15 17:15,23,62,269,66,1007.5,73.4
1434748813,6/19/15 17:20,22.6,64,253,63,1007.5,72.68
1434749115,6/19/15 17:25,22.5,67,249,59,1007.5,72.5
1434749418,6/19/15 17:30,22.6,68,253,64,1007.5,72.68
1434749720,6/19/15 17:35,22.8,68,258,61,1007.7,73.04
1434750023,6/19/15 17:40,23,68,256,59,1007.5,73.4
1434750326,6/19/15 17:45,23.3,66,259,65,1007.4,73.94
1434750628,6/19/15 17:50,23.1,66,264,63,1007.5,73.58
1434750931,6/19/15 17:55,23,67,261,58,1007.5,73.4
1434750991,6/19/15 17:56,23,67,254,54,1007.5,73.4
1434751291,6/19/15 18:01,23.3,68,261,54,1007.4,73.94
1434751594,6/19/15 18:06,23.4,67,265,54,1007.5,74.12
1434751897,6/19/15 18:11,23.5,66,268,60,1007.3,74.3
1434752199,6/19/15 18:16,23.4,66,269,54,1007.4,74.12
1434752501,6/19/15 18:21,23.4,67,262,53,1007.6,74.12
1434752804,6/19/15 18:26,23.5,67,255,53,1007.3,74.3
1434753107,6/19/15 18:31,23.5,67,261,53,1007.4,74.3
1434753410,6/19/15 18:36,23.6,67,254,55,1007.4,74.48
1434753712,6/19/15 18:41,23.6,67,247,55,1007.4,74.48
1434754014,6/19/15 18:46,23.5,67,241,54,1007.5,74.3
1434754317,6/19/15 18:51,23.6,68,244,53,1007.6,74.48
1434754620,6/19/15 18:57,23.6,68,238,53,1007.6,74.48
1434754924,6/19/15 19:02,23.7,68,245,52,1007.5,74.66
1434755226,6/19/15 19:07,23.7,68,243,53,1007.4,74.66
1434755528,6/19/15 19:12,23.8,67,230,53,1007.5,74.84
1434755831,6/19/15 19:17,23.8,66,231,57,1007.6,74.84
1434756134,6/19/15 19:22,23.7,66,234,55,1007.5,74.66
1434756437,6/19/15 19:27,23.6,67,235,53,1007.6,74.48
1434756739,6/19/15 19:32,23.6,68,223,52,1007.6,74.48
1434757043,6/19/15 19:37,23.6,68,235,53,1007.7,74.48
1434757345,6/19/15 19:42,23.7,68,235,53,1007.6,74.66
1434757648,6/19/15 19:47,23.7,68,234,53,1007.7,74.66
1434757950,6/19/15 19:52,23.8,68,236,51,1007.7,74.84
1434758253,6/19/15 19:57,23.8,68,233,52,1007.9,74.84
1434758556,6/19/15 20:02,23.9,67,233,53,1007.9,75.02
1434758859,6/19/15 20:07,23.9,66,230,57,1008,75.02
1434759160,6/19/15 20:12,23.8,67,227,55,1007.9,74.84
1434759463,6/19/15 20:17,23.7,67,224,53,1008.1,74.66
1434759767,6/19/15 20:22,23.7,68,232,51,1008,74.66
1434760069,6/19/15 20:27,23.7,68,226,53,1008,74.66
1434760371,6/19/15 20:32,23.8,68,222,53,1008.1,74.84
1434760674,6/19/15 20:37,23.8,68,232,52,1008.1,74.84
1434760977,6/19/15 20:42,23.8,68,224,53,1008.3,74.84
1434761280,6/19/15 20:48,23.9,68,232,52,1008.4,75.02
1434761582,6/19/15 20:53,23.9,67,223,51,1008.3,75.02
1434761885,6/19/15 20:58,23.9,67,225,53,1008.4,75.02
1434762188,6/19/15 21:03,23.9,66,229,56,1008.5,75.02
1434762490,6/19/15 21:08,23.8,67,231,54,1008.7,74.84
1434762793,6/19/15 21:13,23.7,68,226,52,1008.8,74.66
1434763095,6/19/15 21:18,23.7,68,218,52,1008.8,74.66
1434763398,6/19/15 21:23,23.7,68,225,50,1008.8,74.66
1434763701,6/19/15 21:28,23.7,68,219,51,1008.7,74.66
1434764004,6/19/15 21:33,23.8,68,226,52,1008.9,74.84
1434764306,6/19/15 21:38,23.8,68,218,52,1008.9,74.84
1434764610,6/19/15 21:43,23.8,68,216,52,1008.8,74.84
1434764912,6/19/15 21:48,23.8,68,222,52,1008.9,74.84
1434765216,6/19/15 21:53,23.9,68,224,51,1008.8,75.02
1434765519,6/19/15 21:58,23.9,68,230,51,1008.7,75.02
1434765822,6/19/15 22:03,23.9,68,211,51,1008.7,75.02
1434766124,6/19/15 22:08,23.9,68,222,52,1008.8,75.02
1434766427,6/19/15 22:13,24,68,225,52,1008.8,75.2
1434766729,6/19/15 22:18,24,68,221,52,1008.9,75.2
1434767033,6/19/15 22:23,24,67,228,55,1009,75.2
1434767335,6/19/15 22:28,23.8,67,226,52,1009.2,74.84
1434767638,6/19/15 22:33,23.7,68,222,51,1009.2,74.66
1434767940,6/19/15 22:39,23.6,68,218,52,1009.3,74.48
1434768243,6/19/15 22:44,23.6,69,218,51,1009.3,74.48
1434768546,6/19/15 22:49,23.6,69,211,52,1009.2,74.48
1434768850,6/19/15 22:54,23.6,69,216,52,1009.1,74.48
1434769152,6/19/15 22:59,23.7,69,224,51,1009.2,74.66
1434769454,6/19/15 23:04,23.7,69,214,51,1009.3,74.66
1434769756,6/19/15 23:09,23.7,69,221,51,1009.2,74.66
1434770059,6/19/15 23:14,23.7,69,217,52,1009.2,74.66
1434770362,6/19/15 23:19,23.7,69,218,52,1009.1,74.66
1434770665,6/19/15 23:24,23.8,69,217,51,1009,74.84
1434770967,6/19/15 23:29,23.8,69,219,52,1009,74.84
1434771270,6/19/15 23:34,23.8,69,222,52,1009,74.84
1434771572,6/19/15 23:39,23.8,69,223,51,1009,74.84
1434771875,6/19/15 23:44,23.8,69,219,52,1008.8,74.84
1434772178,6/19/15 23:49,23.9,69,217,50,1009.1,75.02
1434772481,6/19/15 23:54,23.9,69,219,51,1009.3,75.02
